
Sample:   c= 3.0000 mg/ml  Code: ADR_NAPI
  3.529810e-01   4.666603e+04   1.362548e+03
  3.556240e-01   4.578168e+04   1.343618e+03
  3.582680e-01   4.567702e+04   1.337668e+03
  3.609110e-01   4.578927e+04   1.323478e+03
  3.635550e-01   4.881460e+04   1.376836e+03
  3.661980e-01   4.571751e+04   1.312660e+03
  3.688410e-01   4.643957e+04   1.332843e+03
  3.714850e-01   4.323640e+04   1.273865e+03
  3.741280e-01   4.697099e+04   1.322209e+03
  3.767710e-01   4.541878e+04   1.311127e+03
  3.794150e-01   4.382286e+04   1.266641e+03
  3.820580e-01   4.388177e+04   1.277989e+03
  3.847020e-01   4.365778e+04   1.254037e+03
  3.873450e-01   4.210216e+04   1.241525e+03
  3.899880e-01   4.232835e+04   1.238540e+03
  3.926320e-01   4.678680e+04   1.285332e+03
  3.952750e-01   4.165235e+04   1.226130e+03
  3.979190e-01   4.135389e+04   1.201316e+03
  4.005620e-01   4.315161e+04   1.240522e+03
  4.032050e-01   4.127920e+04   1.192125e+03
  4.058490e-01   4.185331e+04   1.202701e+03
  4.084920e-01   4.266897e+04   1.228679e+03
  4.111360e-01   3.984434e+04   1.167858e+03
  4.137790e-01   4.151873e+04   1.199042e+03
  4.164220e-01   4.000953e+04   1.164723e+03
  4.190660e-01   3.812709e+04   1.132710e+03
  4.217090e-01   3.997563e+04   1.164229e+03
  4.243530e-01   4.130593e+04   1.173483e+03
  4.269960e-01   4.083562e+04   1.229008e+03
  4.296390e-01   3.902317e+04   1.201424e+03
  4.322830e-01   3.802781e+04   1.239671e+03
  4.349260e-01   4.085350e+04   1.316486e+03
  4.375690e-01   3.784881e+04   1.243789e+03
  4.402130e-01   4.087681e+04   1.331132e+03
  4.428560e-01   3.640619e+04   1.250194e+03
  4.455000e-01   3.657759e+04   1.289191e+03
  4.481430e-01   3.888710e+04   1.327584e+03
  4.507860e-01   3.924969e+04   1.333759e+03
  4.534300e-01   3.929949e+04   1.371562e+03
  4.560730e-01   3.848130e+04   1.332498e+03
  4.587170e-01   3.506689e+04   1.272010e+03
  4.613600e-01   3.818915e+04   1.310648e+03
  4.640030e-01   3.562833e+04   1.254954e+03
  4.666470e-01   3.575912e+04   1.282851e+03
  4.692900e-01   3.779913e+04   1.280040e+03
  4.719340e-01   3.470344e+04   1.262152e+03
  4.745770e-01   3.775011e+04   1.291782e+03
  4.772200e-01   3.511124e+04   1.274457e+03
  4.798640e-01   3.926158e+04   1.319019e+03
  4.825070e-01   3.612771e+04   1.206942e+03
  4.851500e-01   3.445323e+04   1.188042e+03
  4.877940e-01   3.458103e+04   1.150148e+03
  4.904370e-01   3.400313e+04   1.154142e+03
  4.930810e-01   3.306230e+04   1.107008e+03
  4.957240e-01   3.471794e+04   1.121686e+03
  4.983670e-01   3.454492e+04   1.131556e+03
  5.010110e-01   3.447770e+04   1.112184e+03
  5.036540e-01   3.332964e+04   1.093510e+03
  5.062980e-01   3.314908e+04   1.069325e+03
  5.089410e-01   3.258476e+04   1.062233e+03
  5.115840e-01   3.225249e+04   1.059883e+03
  5.142280e-01   3.242091e+04   1.047472e+03
  5.168710e-01   3.274105e+04   1.061701e+03
  5.195150e-01   3.312629e+04   1.040289e+03
  5.221580e-01   3.454065e+04   1.072091e+03
  5.248010e-01   3.151117e+04   1.020212e+03
  5.274450e-01   3.293944e+04   1.029861e+03
  5.300880e-01   3.269165e+04   1.029690e+03
  5.327320e-01   3.138475e+04   9.954639e+02
  5.353750e-01   3.193871e+04   1.018687e+03
  5.380180e-01   3.114430e+04   9.804670e+02
  5.406620e-01   3.100201e+04   9.833241e+02
  5.433050e-01   3.222463e+04   1.010479e+03
  5.459480e-01   3.110377e+04   9.840798e+02
  5.485920e-01   3.116604e+04   9.850643e+02
  5.512350e-01   2.979777e+04   9.437048e+02
  5.538790e-01   3.108920e+04   9.663608e+02
  5.565220e-01   3.124591e+04   9.745332e+02
  5.591650e-01   2.976823e+04   9.408837e+02
  5.618090e-01   2.891954e+04   9.304709e+02
  5.644520e-01   3.011020e+04   9.377439e+02
  5.670960e-01   2.916578e+04   9.297710e+02
  5.697390e-01   2.921862e+04   9.207569e+02
  5.723820e-01   2.906261e+04   9.190406e+02
  5.750260e-01   2.918522e+04   9.165243e+02
  5.776690e-01   2.847744e+04   9.046158e+02
